order_id,order_date,category,region,customer_segment,price,quantity,total_value
542,2025-07-02,A,West,retail,20.57,2,41.14
543,2025-11-25,A,West,retail,40.87,2,81.74
544,2025-12-07,C,East,retail,16.79,1,16.79
545,2025-11-08,B,East,retail,19.5,2,39.0
546,2025-07-14,A,North,retail,18.09,1,18.09
547,2025-06-20,A,East,retail,38.73,3,116.19
548,2025-01-23,A,West,retail,30.03,2,60.06
549,2025-07-18,A,North,retail,32.47,2,64.94
550,2025-12-18,A,North,retail,58.05,1,58.05
551,2025-12-04,A,North,retail,51.71,2,103.42
552,2025-04-04,A,West,retail,38.4,1,38.4
553,2025-12-28,C,East,retail,20.66,2,41.32
554,2025-01-01,A,East,business,18.26,6,109.56
555,2025-09-23,A,West,retail,31.88,1,31.88
556,2025-12-15,C,North,retail,17.89,4,71.56
557,2025-05-28,C,South,business,11.7,4,46.8
558,2025-11-13,B,East,retail,27.28,3,81.84
559,2025-01-09,D,South,retail,11.95,1,11.95
560,2025-05-21,A,South,retail,26.01,1,26.01
561,2025-07-13,A,North,retail,26.37,2,52.74
562,2025-11-23,B,West,business,26.56,5,132.8
563,2025-06-16,D,South,retail,6.97,5,34.85
564,2025-09-15,A,South,business,22.57,6,135.42
565,2025-12-12,B,South,retail,25.58,2,51.16
566,2025-07-18,B,North,retail,9.53,3,28.59
567,2025-05-20,C,South,retail,10.43,1,10.43
568,2025-10-25,A,North,retail,33.72,2,67.44
569,2025-09-14,A,South,business,37.22,5,186.1
570,2025-11-01,B,South,business,17.27,3,51.81
571,2025-11-20,B,North,retail,14.85,1,14.85
572,2025-05-08,D,North,retail,10.13,3,30.39
573,2025-05-08,C,South,retail,12.52,2,25.04
574,2025-09-13,A,South,retail,30.26,4,121.04
575,2025-09-04,A,East,retail,23.34,1,23.34
576,2025-07-07,A,West,business,35.12,3,105.36
577,2025-12-04,A,East,business,38.37,1,38.37
578,2025-06-28,C,East,business,12.1,2,24.2
579,2025-05-25,A,West,business,31.27,4,125.08
580,2025-09-08,A,South,retail,16.21,1,16.21
581,2025-12-20,C,West,business,10.91,4,43.64
582,2025-11-23,A,East,business,39.7,2,79.4
583,2025-12-28,C,West,retail,12.41,3,37.23
584,2025-10-25,B,East,retail,15.94,4,63.76
585,2025-01-21,A,East,retail,29.04,2,58.08
586,2025-03-27,B,North,business,23.42,8,187.36
587,2025-06-14,A,South,retail,47.93,3,143.79
588,2025-07-04,A,East,retail,23.92,2,47.84
589,2025-07-05,B,North,retail,12.03,3,36.09
590,2025-01-17,A,South,retail,31.06,2,62.12
591,2025-06-28,C,East,business,17.98,5,89.9
592,2025-01-04,A,East,retail,38.69,3,116.07
593,2025-01-11,A,North,business,25.05,4,100.2
594,2025-09-16,D,South,retail,10.78,3,32.34
595,2025-04-11,A,West,retail,26.12,2,52.24
596,2025-07-05,C,West,retail,8.73,1,8.73
597,2025-12-01,B,South,business,22.36,5,111.8
598,2025-12-09,A,North,retail,29.33,1,29.33
599,2025-04-24,A,North,business,30.08,5,150.4
600,2025-12-14,A,North,business,33.97,5,169.85
601,2025-11-22,A,West,retail,30.36,3,91.08
602,2025-09-20,D,South,retail,10.35,2,20.7
603,2025-11-28,B,North,retail,17.48,1,17.48
604,2025-08-11,A,North,retail,25.74,2,51.48
605,2025-05-15,A,South,retail,28.13,2,56.26
606,2025-08-15,A,East,retail,24.49,1,24.49
607,2025-06-07,B,North,retail,14.83,3,44.49
608,2025-08-20,C,West,retail,11.48,1,11.48
609,2025-07-10,A,East,retail,18.17,2,36.34
610,2025-11-19,A,East,business,35.7,7,249.9
611,2025-12-12,C,South,retail,12.3,4,49.2
612,2025-03-26,A,West,business,39.81,4,159.24
613,2025-07-07,B,West,business,13.76,5,68.8
614,2025-01-03,A,South,retail,32.38,1,32.38
615,2025-09-12,B,West,retail,42.67,2,85.34
616,2025-03-06,C,East,retail,9.7,6,58.2
617,2025-02-26,C,North,retail,10.76,5,53.8
618,2025-06-10,C,West,retail,13.74,3,41.22
619,2025-08-01,A,North,retail,29.62,5,148.1
620,2025-01-02,B,South,retail,17.59,2,35.18
621,2025-04-01,C,East,business,13.78,4,55.12
622,2025-07-08,A,South,retail,23.77,1,23.77
623,2025-11-18,B,West,business,25.64,4,102.56
624,2025-11-05,A,West,retail,32.8,1,32.8
625,2025-11-19,A,West,business,34.6,3,103.8
626,2025-07-15,C,North,retail,12.78,1,12.78
627,2025-02-06,A,East,retail,39.49,1,39.49
628,2025-10-03,B,North,retail,16.3,4,65.2
629,2025-02-17,A,West,retail,20.93,3,62.79
630,2025-10-27,A,West,retail,38.52,1,38.52
631,2025-09-13,A,West,retail,26.86,6,161.16
632,2025-10-15,D,South,retail,8.4,1,8.4
633,2025-11-16,C,West,retail,12.65,2,25.3
634,2025-09-10,A,North,retail,25.43,1,25.43
635,2025-03-26,A,North,retail,26.67,1,26.67
636,2025-12-19,B,South,retail,23.09,2,46.18
637,2025-07-24,D,West,retail,8.1,2,16.2
638,2025-09-09,B,North,retail,22.26,1,22.26
639,2025-10-02,A,South,business,26.5,5,132.5
640,2025-07-11,C,West,business,8.99,3,26.97
641,2025-09-01,C,West,retail,17.29,3,51.87
642,2025-04-04,A,East,retail,36.43,2,72.86
643,2025-11-27,A,South,retail,34.97,1,34.97
644,2025-12-28,A,East,retail,34.97,2,69.94
645,2025-10-28,C,South,business,11.82,2,23.64
646,2025-06-15,C,South,retail,12.41,3,37.23
647,2025-07-09,A,East,retail,27.54,1,27.54
648,2025-06-21,C,North,business,11.48,5,57.4
649,2025-09-24,B,North,retail,31.75,1,31.75
650,2025-09-05,C,South,retail,9.21,3,27.63
651,2025-02-03,B,West,retail,15.81,1,15.81
652,2025-07-11,B,North,retail,16.77,2,33.54
653,2025-06-21,A,East,retail,31.98,1,31.98
654,2025-12-03,B,South,business,24.66,6,147.96
655,2025-07-24,A,South,retail,31.87,3,95.61
656,2025-08-16,A,West,retail,44.39,1,44.39
657,2025-10-27,A,North,retail,28.79,3,86.37
658,2025-07-18,A,West,business,32.35,6,194.1
659,2025-01-21,B,South,business,15.22,3,45.66
660,2025-07-01,A,East,retail,27.33,3,81.99
661,2025-09-09,A,South,retail,55.25,1,55.25
662,2025-09-04,A,West,retail,35.12,4,140.48
663,2025-03-21,A,North,retail,32.05,4,128.2
664,2025-11-13,A,West,retail,40.66,1,40.66
665,2025-02-12,B,North,business,15.82,2,31.64
666,2025-07-16,D,South,retail,8.98,2,17.96
667,2025-03-14,C,East,retail,13.07,3,39.21
668,2025-05-04,A,North,business,34.02,3,102.06
669,2025-09-03,B,South,retail,16.41,2,32.82
670,2025-07-04,A,East,retail,30.84,2,61.68
671,2025-12-24,C,South,retail,12.12,2,24.24
672,2025-06-06,C,West,retail,12.48,2,24.96
673,2025-12-05,A,South,retail,43.42,1,43.42
674,2025-01-14,B,South,retail,17.99,1,17.99
675,2025-02-18,C,West,retail,11.16,2,22.32
676,2025-03-01,A,North,retail,16.75,1,16.75
677,2025-03-26,D,South,retail,6.93,3,20.79
678,2025-12-04,A,West,business,41.78,4,167.12
679,2025-11-05,A,East,retail,21.4,4,85.6
680,2025-02-23,A,North,business,37.48,2,74.96
681,2025-10-23,C,North,business,12.98,3,38.94
682,2025-12-13,B,West,business,21.44,2,42.88
683,2025-05-09,B,North,retail,11.7,2,23.4
684,2025-07-22,A,South,retail,27.93,2,55.86
685,2025-02-23,B,North,retail,20.46,3,61.38
686,2025-08-13,B,South,retail,18.86,4,75.44
687,2025-06-25,B,North,retail,24.19,4,96.76
688,2025-03-05,B,West,retail,13.65,3,40.95
689,2025-08-03,C,West,business,13.66,4,54.64
690,2025-07-17,A,South,business,30.83,5,154.15
691,2025-12-16,A,East,retail,48.39,1,48.39
692,2025-04-18,B,West,retail,14.09,1,14.09
693,2025-07-07,C,North,retail,9.92,1,9.92
694,2025-09-24,A,East,retail,26.34,1,26.34
695,2025-08-07,A,West,business,24.8,3,74.4
696,2025-12-26,D,East,retail,8.54,2,17.08
697,2025-06-25,A,South,retail,31.21,3,93.63
698,2025-06-12,A,East,retail,21.33,1,21.33
699,2025-06-22,A,East,business,35.24,5,176.2
700,2025-12-04,B,West,business,23.59,4,94.36
701,2025-10-04,C,North,retail,11.6,3,34.8
702,2025-12-05,A,South,retail,23.89,2,47.78
703,2025-08-06,B,East,retail,14.23,2,28.46
704,2025-06-07,A,North,retail,23.43,2,46.86
705,2025-07-08,A,West,retail,29.75,3,89.25
706,2025-12-14,B,North,retail,16.8,2,33.6
707,2025-12-04,C,East,retail,15.15,2,30.3
708,2025-03-25,B,South,retail,13.61,2,27.22
709,2025-12-28,A,East,retail,33.46,1,33.46
710,2025-04-09,A,West,retail,32.85,2,65.7
711,2025-06-05,C,North,business,12.3,2,24.6
712,2025-10-24,B,North,retail,16.79,1,16.79
713,2025-06-16,A,East,retail,35.32,2,70.64
714,2025-06-02,D,West,retail,5.68,3,17.04
715,2025-03-04,B,North,retail,25.57,3,76.71
716,2025-04-25,D,West,retail,12.0,1,12.0
717,2025-04-11,B,East,retail,17.55,3,52.65
718,2025-05-19,A,East,retail,38.4,3,115.2
719,2025-11-19,C,East,retail,22.37,1,22.37
720,2025-06-13,B,North,business,25.01,3,75.03
721,2025-05-10,A,North,retail,38.2,4,152.8
722,2025-01-08,B,North,retail,15.38,1,15.38
723,2025-02-15,C,East,retail,16.18,1,16.18
724,2025-04-12,A,West,retail,31.04,2,62.08
725,2025-06-07,C,West,retail,14.38,1,14.38
726,2025-06-10,A,West,business,25.19,4,100.76
727,2025-11-28,A,South,retail,34.81,2,69.62
728,2025-11-23,B,West,retail,18.24,3,54.72
729,2025-07-23,B,East,business,12.6,7,88.2
730,2025-09-11,A,North,retail,28.53,4,114.12
731,2025-08-20,A,East,retail,39.61,1,39.61
732,2025-08-03,A,North,retail,23.36,2,46.72
733,2025-02-04,C,North,retail,13.2,3,39.6
734,2025-11-07,A,North,retail,29.91,1,29.91
735,2025-12-19,C,North,business,10.75,6,64.5
736,2025-06-15,A,South,retail,32.07,2,64.14
737,2025-07-21,A,South,business,42.15,3,126.45
738,2025-05-01,B,South,retail,20.61,4,82.44
739,2025-12-11,D,South,retail,11.06,1,11.06
740,2025-12-07,C,South,business,12.53,3,37.59
741,2025-03-27,A,West,retail,31.51,3,94.53
742,2025-02-01,B,South,business,31.42,3,94.26
743,2025-11-07,B,South,business,24.16,5,120.8
744,2025-05-03,B,East,business,21.34,3,64.02
745,2025-06-26,C,East,retail,14.64,1,14.64
746,2025-10-03,B,North,retail,20.78,2,41.56
747,2025-06-14,A,South,retail,25.43,2,50.86
748,2025-03-18,A,East,retail,33.05,2,66.1
749,2025-09-15,B,North,retail,17.83,2,35.66
750,2025-03-07,A,North,retail,39.32,1,39.32
751,2025-06-24,A,South,retail,43.17,1,43.17
752,2025-12-15,A,South,business,45.64,4,182.56
753,2025-05-13,A,West,retail,31.23,1,31.23
754,2025-07-17,D,West,business,9.11,7,63.77
755,2025-09-28,A,West,retail,34.63,3,103.89
756,2025-11-27,A,North,business,34.78,5,173.9
757,2025-04-01,A,South,business,42.75,3,128.25
758,2025-12-13,C,East,retail,14.38,2,28.76
759,2025-06-02,A,South,business,24.95,4,99.8
760,2025-10-03,A,South,retail,24.0,2,48.0
761,2025-07-12,A,South,retail,31.37,2,62.74
762,2025-07-25,B,West,business,15.56,2,31.12
763,2025-11-09,A,South,retail,35.07,3,105.21
764,2025-11-04,A,South,retail,32.17,1,32.17
765,2025-01-04,A,East,retail,21.09,2,42.18
766,2025-11-21,B,East,retail,20.19,4,80.76
767,2025-12-20,B,South,business,21.27,4,85.08
768,2025-12-01,B,North,retail,15.2,1,15.2
769,2025-07-15,B,South,retail,12.75,2,25.5
770,2025-12-20,C,East,retail,10.56,3,31.68
771,2025-08-25,A,South,retail,25.47,1,25.47
772,2025-07-24,C,South,business,9.87,4,39.48
773,2025-09-07,C,North,business,14.13,4,56.52
774,2025-10-10,B,South,retail,23.35,1,23.35
775,2025-10-25,C,West,retail,10.54,1,10.54
776,2025-01-11,A,West,retail,41.52,1,41.52
777,2025-10-20,A,West,retail,17.98,4,71.92
778,2025-10-23,A,West,retail,32.79,1,32.79
779,2025-02-09,A,West,retail,27.17,4,108.68
780,2025-03-13,C,South,business,14.55,3,43.65
781,2025-10-06,C,West,business,12.52,5,62.6
782,2025-09-04,A,West,retail,45.23,2,90.46
783,2025-02-05,C,North,retail,12.78,2,25.56
784,2025-12-18,B,North,retail,19.45,3,58.35
785,2025-11-17,B,West,business,25.45,4,101.8
786,2025-02-01,C,North,retail,8.3,3,24.9
787,2025-09-27,A,East,retail,28.57,4,114.28
788,2025-12-13,B,East,retail,16.92,2,33.84
789,2025-11-08,A,East,retail,43.87,5,219.35
790,2025-09-02,B,South,retail,24.95,3,74.85
791,2025-10-17,B,East,retail,18.29,4,73.16
792,2025-08-13,B,South,retail,14.6,2,29.2
793,2025-11-08,B,West,retail,16.54,2,33.08
794,2025-06-02,A,West,retail,25.04,2,50.08
795,2025-03-21,B,North,business,18.18,1,18.18
796,2025-11-16,A,North,retail,32.08,2,64.16
797,2025-02-26,B,South,retail,15.85,1,15.85
798,2025-07-09,A,North,retail,24.75,1,24.75
799,2025-10-07,A,South,retail,25.72,4,102.88
800,2025-09-27,A,East,retail,33.33,4,133.32
801,2025-12-26,A,West,business,35.01,4,140.04
802,2025-01-03,A,East,business,24.65,1,24.65
803,2025-12-13,C,South,business,21.98,3,65.94
804,2025-09-18,A,North,business,27.94,4,111.76
805,2025-07-19,A,South,business,30.96,5,154.8
806,2025-10-04,D,East,retail,9.82,2,19.64
807,2025-06-15,B,South,retail,13.14,4,52.56
808,2025-07-15,A,East,retail,37.54,1,37.54
809,2025-10-08,C,East,retail,11.52,1,11.52
810,2025-04-27,A,North,business,27.15,5,135.75
811,2025-02-12,A,West,retail,42.69,1,42.69
812,2025-05-14,B,East,retail,16.85,3,50.55
813,2025-05-21,A,North,retail,42.91,1,42.91
814,2025-10-23,B,South,retail,22.23,1,22.23
815,2025-10-18,B,West,retail,29.79,1,29.79
816,2025-10-11,B,South,retail,20.49,1,20.49
817,2025-10-02,A,West,retail,28.08,1,28.08
818,2025-12-09,A,East,business,48.4,4,193.6
819,2025-02-20,A,South,retail,43.48,1,43.48
820,2025-09-17,A,North,business,27.47,3,82.41
821,2025-05-13,C,South,retail,19.43,1,19.43
822,2025-05-08,A,South,business,29.39,3,88.17
823,2025-04-04,A,North,business,34.43,4,137.72
824,2025-11-28,C,North,retail,10.79,1,10.79
825,2025-12-04,A,West,retail,39.53,1,39.53
826,2025-06-12,A,North,retail,20.46,1,20.46
827,2025-10-09,A,North,business,32.43,5,162.15
828,2025-10-09,A,South,business,34.93,5,174.65
829,2025-02-19,A,North,retail,35.7,3,107.1
830,2025-05-02,A,North,business,37.51,3,112.53
831,2025-07-13,A,North,retail,20.4,3,61.2
832,2025-12-20,A,South,retail,16.74,2,33.48
833,2025-03-26,C,West,retail,12.91,2,25.82
834,2025-11-18,C,West,retail,20.67,2,41.34
835,2025-06-08,C,East,retail,8.9,2,17.8
836,2025-02-20,C,East,retail,10.52,3,31.56
837,2025-11-20,D,West,business,9.57,2,19.14
838,2025-07-08,B,South,business,15.33,4,61.32
839,2025-12-28,C,South,retail,17.35,2,34.7
840,2025-11-07,A,South,retail,25.82,2,51.64
841,2025-08-22,A,South,retail,27.91,2,55.82
842,2025-04-14,A,West,retail,28.25,4,113.0
843,2025-06-02,A,North,business,41.77,5,208.85
844,2025-08-12,A,South,retail,34.17,2,68.34
845,2025-12-03,A,North,business,32.94,2,65.88
846,2025-05-06,A,West,retail,31.59,1,31.59
847,2025-06-23,C,West,retail,12.41,2,24.82
848,2025-04-12,B,East,business,16.48,3,49.44
849,2025-03-24,D,North,retail,8.61,1,8.61
850,2025-06-05,C,West,retail,8.63,2,17.26
851,2025-03-07,B,North,retail,20.62,2,41.24
852,2025-07-03,D,North,business,10.07,1,10.07
853,2025-12-23,A,South,retail,23.54,1,23.54
854,2025-09-23,A,West,retail,33.18,2,66.36
855,2025-06-02,D,East,retail,7.07,2,14.14
856,2025-12-14,A,South,retail,23.53,2,47.06
857,2025-08-18,D,North,retail,6.42,2,12.84
858,2025-05-27,B,South,retail,26.98,2,53.96
859,2025-11-16,B,North,retail,21.49,1,21.49
860,2025-08-21,A,West,retail,28.26,1,28.26
861,2025-07-15,C,North,retail,16.93,1,16.93
862,2025-06-28,A,South,retail,22.33,2,44.66
863,2025-04-27,A,South,retail,26.96,3,80.88
864,2025-01-23,A,North,retail,30.25,4,121.0
865,2025-08-26,C,North,retail,16.75,1,16.75
866,2025-09-08,C,North,retail,18.77,2,37.54
867,2025-08-02,C,East,retail,9.21,3,27.63
868,2025-01-04,A,East,retail,22.62,2,45.24
869,2025-09-13,A,North,retail,28.72,2,57.44
870,2025-05-15,A,West,retail,22.66,2,45.32
871,2025-09-09,B,South,business,11.65,4,46.6
872,2025-08-14,A,East,retail,49.28,2,98.56
873,2025-07-07,A,East,retail,32.92,4,131.68
874,2025-04-23,C,South,business,16.24,5,81.2
875,2025-08-17,B,East,retail,18.21,2,36.42
876,2025-02-06,A,West,retail,20.78,3,62.34
877,2025-10-10,C,West,business,13.58,3,40.74
878,2025-02-21,A,West,retail,38.31,4,153.24
879,2025-11-08,A,South,retail,62.0,2,124.0
880,2025-06-25,A,West,retail,34.77,3,104.31
881,2025-08-05,B,West,business,11.93,4,47.72
882,2025-11-17,B,South,retail,26.81,1,26.81
883,2025-12-03,B,East,retail,15.65,1,15.65
884,2025-11-03,A,East,retail,24.96,1,24.96
885,2025-04-27,B,South,retail,17.22,3,51.66
886,2025-03-02,B,East,retail,15.77,1,15.77
887,2025-01-16,A,West,retail,32.11,2,64.22
888,2025-01-27,A,West,retail,29.97,1,29.97
889,2025-11-06,D,North,retail,11.17,3,33.51
890,2025-09-12,B,East,business,23.58,3,70.74
891,2025-11-24,B,East,retail,23.42,2,46.84
892,2025-12-07,C,West,retail,18.03,4,72.12
893,2025-05-21,A,West,retail,20.8,2,41.6
894,2025-06-16,D,East,business,11.67,5,58.35
895,2025-09-25,A,North,retail,34.58,3,103.74
896,2025-09-20,A,West,retail,28.59,5,142.95
897,2025-04-17,D,North,retail,9.29,1,9.29
898,2025-04-23,A,North,retail,34.05,2,68.1
899,2025-06-10,C,West,retail,14.99,2,29.98
900,2025-03-17,B,North,retail,16.22,2,32.44
901,2025-08-28,A,South,business,41.01,3,123.03
902,2025-10-17,A,North,retail,40.81,2,81.62
903,2025-05-23,A,West,retail,47.21,3,141.63
904,2025-05-13,B,North,retail,24.79,1,24.79
905,2025-11-12,B,South,retail,18.23,2,36.46
906,2025-02-05,A,North,retail,23.28,3,69.84
907,2025-11-01,A,North,business,39.52,5,197.6
908,2025-01-14,B,West,retail,18.11,4,72.44
909,2025-12-23,A,North,retail,28.26,2,56.52
910,2025-08-27,D,North,retail,9.37,1,9.37
911,2025-01-27,A,West,retail,38.53,1,38.53
912,2025-12-18,C,East,retail,15.18,2,30.36
913,2025-12-18,A,South,business,59.84,4,239.36
914,2025-06-14,B,South,retail,11.93,1,11.93
915,2025-08-23,A,East,retail,30.68,2,61.36
916,2025-01-06,A,North,retail,19.54,2,39.08
917,2025-08-18,B,West,retail,34.65,1,34.65
918,2025-10-12,A,South,retail,45.61,1,45.61
919,2025-09-09,A,East,business,19.78,6,118.68
920,2025-03-05,B,South,business,23.84,3,71.52
921,2025-10-04,A,North,business,53.71,2,107.42
922,2025-08-15,B,South,retail,14.02,1,14.02
923,2025-12-24,B,East,retail,20.33,3,60.99
924,2025-07-25,B,North,retail,22.22,2,44.44
925,2025-12-11,A,West,business,30.23,3,90.69
926,2025-01-13,B,South,retail,26.02,2,52.04
927,2025-02-03,C,West,retail,15.03,2,30.06
928,2025-08-13,A,East,retail,33.33,3,99.99
929,2025-06-13,B,South,retail,19.46,2,38.92
930,2025-07-06,A,West,retail,26.88,2,53.76
931,2025-08-21,B,South,retail,23.59,2,47.18
932,2025-09-12,B,North,retail,15.17,2,30.34
933,2025-09-11,C,South,retail,18.82,2,37.64
934,2025-11-10,B,East,retail,25.71,1,25.71
935,2025-10-28,B,East,retail,24.52,3,73.56
936,2025-12-09,B,West,retail,32.03,3,96.09
937,2025-11-24,B,West,retail,14.14,3,42.42
938,2025-05-19,A,West,retail,46.97,1,46.97
939,2025-06-13,C,South,retail,10.53,2,21.06
940,2025-11-14,A,West,retail,44.76,1,44.76
941,2025-01-06,B,South,business,13.83,2,27.66
942,2025-04-26,D,North,retail,7.76,2,15.52
943,2025-01-07,C,West,retail,7.32,4,29.28
944,2025-12-20,A,East,business,30.34,5,151.7
945,2025-06-04,A,West,business,31.4,4,125.6
946,2025-09-10,A,East,retail,36.06,1,36.06
947,2025-04-24,C,North,retail,8.01,3,24.03
948,2025-06-17,B,West,business,17.27,3,51.81
949,2025-05-03,B,East,business,18.24,4,72.96
950,2025-08-12,A,West,retail,41.33,6,247.98
951,2025-12-07,B,West,retail,18.15,2,36.3
952,2025-08-09,A,East,business,42.37,4,169.48
953,2025-12-17,B,East,retail,18.33,2,36.66
954,2025-05-28,A,South,business,24.66,4,98.64
955,2025-04-22,A,South,business,46.25,4,185.0
956,2025-04-23,C,South,business,8.72,2,17.44
957,2025-05-20,C,South,retail,7.88,4,31.52
958,2025-09-22,B,South,business,21.09,3,63.27
959,2025-06-12,C,East,retail,12.24,1,12.24
960,2025-10-23,A,North,retail,34.92,2,69.84
961,2025-12-18,D,South,retail,10.79,2,21.58
962,2025-02-22,A,West,retail,25.93,6,155.58
963,2025-08-07,C,West,retail,15.36,2,30.72
964,2025-10-01,C,West,retail,24.38,2,48.76
965,2025-01-22,D,South,retail,6.06,1,6.06
966,2025-01-10,B,North,retail,18.83,2,37.66
967,2025-12-04,C,North,retail,13.76,1,13.76
968,2025-09-24,C,West,retail,16.89,3,50.67
969,2025-03-20,C,North,retail,11.05,4,44.2
970,2025-07-27,A,East,business,41.42,5,207.1
971,2025-03-27,A,North,business,30.1,6,180.6
972,2025-06-15,D,West,retail,5.53,1,5.53
973,2025-03-21,B,West,retail,15.62,1,15.62
974,2025-11-16,B,West,retail,27.55,3,82.65
975,2025-11-02,B,West,retail,22.14,2,44.28
976,2025-08-12,B,North,retail,18.39,1,18.39
977,2025-10-07,C,South,retail,15.04,2,30.08
978,2025-11-01,C,East,business,10.66,3,31.98
979,2025-10-25,B,South,retail,18.14,2,36.28
980,2025-07-12,D,South,business,7.7,4,30.8
981,2025-12-10,A,North,retail,35.14,2,70.28
982,2025-01-12,B,North,retail,20.47,1,20.47
983,2025-06-04,A,West,retail,33.33,1,33.33
984,2025-06-04,B,South,retail,19.76,2,39.52
985,2025-12-09,A,East,retail,29.93,2,59.86
986,2025-12-24,A,South,retail,24.63,1,24.63
987,2025-10-15,C,North,business,15.89,4,63.56
988,2025-09-27,C,North,business,14.48,8,115.84
989,2025-06-08,B,East,retail,21.36,1,21.36
990,2025-08-23,A,North,business,21.32,6,127.92
991,2025-11-20,A,West,retail,34.66,1,34.66
992,2025-11-22,B,West,retail,19.72,2,39.44
993,2025-11-15,B,West,retail,24.51,1,24.51
994,2025-11-16,A,East,business,62.6,3,187.8
995,2025-06-21,A,East,retail,23.41,2,46.82
996,2025-08-14,A,West,retail,39.38,2,78.76
997,2025-02-27,A,West,business,35.78,5,178.9
998,2025-03-07,D,South,business,13.98,1,13.98
999,2025-08-13,A,South,business,35.81,3,107.43
1000,2025-06-09,A,South,retail,17.39,1,17.39
1001,2025-07-01,B,North,retail,14.12,1,14.12
1002,2025-06-26,C,West,retail,11.95,4,47.8
1003,2025-09-25,A,East,business,19.07,5,95.35
1004,2025-01-16,A,East,retail,32.89,2,65.78
1005,2025-01-24,B,North,retail,12.66,5,63.3
